context_id|question|answer|Type|侧重逻辑 (Rationale)
3081|what city and state was the air force academy established?|Colorado Springs|Retrieval|语义优先，兼顾实体锚点
3082|what's the national sport of puerto rico?|Capitanes de Arecibo, Puerto Rico men's nationa...|Retrieval|语义优先，兼顾实体锚点
3083|what religion are people in russia?|Islam, Russian Orthodox Church|Retrieval|语义优先，兼顾实体锚点
3084|what did shawnee smith play in?|A Slipping-Down Life, Annie, Bombshell, Breakfa...|Retrieval|语义优先，兼顾实体锚点
3085|what countries did queen victoria reign over?|United Kingdom|Retrieval|语义优先，兼顾实体锚点
3086|where did dr seuss go to school?|Dartmouth College, Lincoln College, Oxford, Uni...|Retrieval|语义优先，兼顾实体锚点
3087|what team does luis suarez play for?|FC Barcelona, Uruguay national football team|Retrieval|语义优先，兼顾实体锚点
3088|what are dollars called in spain?|Euro|Retrieval|语义优先，兼顾实体锚点
3089|who plays meg in family guy?|Mila Kunis|Retrieval|语义优先，兼顾实体锚点
3090|what high school did tim allen go to?|Seaholm High School|Retrieval|语义优先，兼顾实体锚点
3091|what is the world's tallest building in dubai called?|Burj Khalifa|Retrieval|语义优先，兼顾实体锚点
3092|where does asiana airlines fly to?|John F. Kennedy International Airport, Sydney A...|Retrieval|语义优先，兼顾实体锚点
3093|what movie did angelina jolie direct?|A Place in Time, By the Sea, In the Land of Blo...|Retrieval|语义优先，兼顾实体锚点
3094|where did martin luther king got shot?|Memphis|Retrieval|语义优先，兼顾实体锚点
3095|where to visit near bangkok?|Ananta Samakhom Throne Hall, Bangkok Aquarium, ...|Retrieval|语义优先，兼顾实体锚点
3096|what year did tut became king?|-1332|Retrieval|语义优先，兼顾实体锚点
3097|who is the current president of the dominican republic in 2010?|Leonel Fernández|Retrieval|语义优先，兼顾实体锚点
3098|who has been married to julia roberts?|Daniel Moder, Lyle Lovett|Retrieval|语义优先，兼顾实体锚点
3099|where do baltimore ravens play?|M&T Bank Stadium|Retrieval|语义优先，兼顾实体锚点
3100|who does brandon dubinsky play for?|Columbus Blue Jackets|Retrieval|语义优先，兼顾实体锚点
3101|who all has dated taylor swift?|Harry Styles, Joe Jonas|Retrieval|语义优先，兼顾实体锚点
3102|what is the dominant language in israel?|Arabic Language, Hebrew Language|Retrieval|语义优先，兼顾实体锚点
3103|what are the main languages of nigeria?|English Language|Retrieval|语义优先，兼顾实体锚点
3104|what jobs did ben franklin do?|Author, Diplomat, Inventor, Librarian, Musician...|Retrieval|语义优先，兼顾实体锚点
3105|what bible does the catholic church follow?|Book of Nehemiah, New Testament, Old Testament,...|Retrieval|语义优先，兼顾实体锚点
3106|who plays lola bunny in the looney tunes show?|Britt McKillip|Retrieval|语义优先，兼顾实体锚点
3107|who did rufus wainwright married?|Jörn Weisbrodt|Retrieval|语义优先，兼顾实体锚点
3108|where did c.s. lewis go to college?|University College, Oxford, University of Oxford|Retrieval|语义优先，兼顾实体锚点
3109|what did nick clegg study at university?|Political philosophy, Social anthropology|Retrieval|语义优先，兼顾实体锚点
3110|who is the president of the european union 2011?|Jerzy Buzek|Retrieval|语义优先，兼顾实体锚点
3111|what school did cassie bernall go to?|Columbine High School|Retrieval|语义优先，兼顾实体锚点
3112|what movie did james frey write?|Kissing a Fool, Sugar: The Fall of the West|Retrieval|语义优先，兼顾实体锚点
3113|what did rob kardashian get surgery for?|Appendicitis|Retrieval|语义优先，兼顾实体锚点
3114|what did st. matthew do?|Gospel of Matthew, Matthew 5:20|Retrieval|语义优先，兼顾实体锚点
3115|what was nelson mandela's religion?|Methodism|Retrieval|语义优先，兼顾实体锚点
3116|what is henry clay known for?|Lawyer, Politician, Statesman|Retrieval|语义优先，兼顾实体锚点
3117|who did axl rose marry?|Erin Everly|Retrieval|语义优先，兼顾实体锚点
3118|what is the money of spain called?|Euro|Retrieval|语义优先，兼顾实体锚点
3119|who was elected president of the philippines?|"Benigno \""Noynoy\"" Aquino III, Carlos P. Garcia..."|Retrieval|语义优先，兼顾实体锚点
3120|what cities does ryanair fly to?|Alicante, Barcelona, Bergamo, Bratislava, Carca...|Retrieval|语义优先，兼顾实体锚点
3121|what time zone is oklahoma state?|Central Time Zone|Retrieval|语义优先，兼顾实体锚点
3122|who was the apostle paul considered to be?|Paul the Apostle|Retrieval|语义优先，兼顾实体锚点
3123|what currency does ontario canada use?|Canadian dollar|Retrieval|语义优先，兼顾实体锚点
3124|what instrument does justin bieber?|Vocals|Retrieval|语义优先，兼顾实体锚点
3125|what team did shaq play for first?|LSU Tigers men's basketball|Retrieval|语义优先，兼顾实体锚点
3126|where was kennedy when he got shot?|Dallas|Retrieval|语义优先，兼顾实体锚点
3127|who do derek fisher play for?|Los Angeles Lakers|Retrieval|语义优先，兼顾实体锚点
3128|where did the casey anthony case take place?|Orlando|Retrieval|语义优先，兼顾实体锚点
3129|where did pres clinton go to college?|Edmund A. Walsh School of Foreign Service, Geor...|Retrieval|语义优先，兼顾实体锚点
3130|what was the name of the original seattle baseball team?|Seattle Pilots|Retrieval|语义优先，兼顾实体锚点
3131|when were the texas rangers started?|1972|Retrieval|语义优先，兼顾实体锚点
3132|where did the houston oilers football team go?|Tennessee Oilers|Retrieval|语义优先，兼顾实体锚点
3133|where did pauley perrette go to college?|Valdosta State University|Retrieval|语义优先，兼顾实体锚点
3134|where does niles crane live?|Seattle|Retrieval|语义优先，兼顾实体锚点
3135|where was gabriel faure born?|Pamiers|Retrieval|语义优先，兼顾实体锚点
3136|who is the governor of kentucky 2012?|Steve Beshear|Retrieval|语义优先，兼顾实体锚点
3137|who is the senator of the united states 2010?|Al Franken, Amy Klobuchar, Arlen Specter, Barba...|Retrieval|语义优先，兼顾实体锚点
3138|where did the massive allied invasion of northern france take place in june 1944?|Normandy|Retrieval|语义优先，兼顾实体锚点
3139|which countries are part of the united kingdom?|England, Guernsey, Northern Ireland, Scotland, ...|Retrieval|语义优先，兼顾实体锚点
3140|what is the postcode for london?|E15 4HT, E5 8BP, E6 6ER, NW1 3HB, SE1 7JW, SW1P...|Retrieval|语义优先，兼顾实体锚点
3141|what other books did jules verne wrote?|A Family Without a Name, A Floating City, A Jou...|Retrieval|语义优先，兼顾实体锚点
3142|what is the currency name of brazil?|Brazilian real|Retrieval|语义优先，兼顾实体锚点
3143|what language does fiji?|English Language, Fiji Hindi, Fijian Language|Retrieval|语义优先，兼顾实体锚点
3144|what is the second percy jackson book called?|The Sea of Monsters|Retrieval|语义优先，兼顾实体锚点
3145|who did jon gosselin cheat with?|Deanna Hummel|Retrieval|语义优先，兼顾实体锚点
3146|where is mitsubishi headquarters?|Minato, Tokyo|Retrieval|语义优先，兼顾实体锚点
3147|where is jay cutler now?|Chicago Bears|Retrieval|语义优先，兼顾实体锚点
3148|what are eu countries?|Austria, Belgium, Bulgaria, Croatia, Cyprus, Cz...|Retrieval|语义优先，兼顾实体锚点
3149|what influenced vincent van gogh work?|Anton Mauve, Claude Monet, Eugène Delacroix, Fe...|Retrieval|语义优先，兼顾实体锚点
3150|what time zones are there in the us?|Alaska Time Zone, Atlantic Time Zone, Central T...|Retrieval|语义优先，兼顾实体锚点
3151|what are the 5 biggest cities in the usa?|Chicago, Houston, Los Angeles, New York City, P...|Comparative|结构与语义的平衡博弈
3152|what language do australian people speak?|English Language, Esperanto Language, Lojban|Retrieval|语义优先，兼顾实体锚点
3153|who did ben stiller play in megamind?|Bernard|Retrieval|语义优先，兼顾实体锚点
3154|what countries did queen victoria rule?|British Raj, Monmouthshire, The Canadas, United...|Retrieval|语义优先，兼顾实体锚点
3155|who are betty white's parents?|Horace Lawrence White, Tess Curtis White|Retrieval|语义优先，兼顾实体锚点
3156|where did jeff dunham go to school?|Baylor University|Retrieval|语义优先，兼顾实体锚点
3157|what college did kevjumba?|University of California, Davis|Retrieval|语义优先，兼顾实体锚点
3158|who does david james play for 2011?|Bristol City F.C.|Retrieval|语义优先，兼顾实体锚点
3159|what movies did diana ross play in?|Christmas in Vienna, Diana Ross: The Lady Sings...|Retrieval|语义优先，兼顾实体锚点
3160|what is the zip code for minneapolis?|55401, 55402, 55403, 55404, 55405, 55406, 55407...|Retrieval|语义优先，兼顾实体锚点
3161|what country is the west bank located in?|Palestinian National Authority, State of Palestine|Retrieval|语义优先，兼顾实体锚点
3162|who won golden boot?|Cristiano Ronaldo, Robin van Persie|Retrieval|语义优先，兼顾实体锚点
3163|where did jane mansfield die?|Slidell|Retrieval|语义优先，兼顾实体锚点
3164|where is the thames river located?|England, Europe, United Kingdom|Retrieval|语义优先，兼顾实体锚点
3165|when did kings last win stanley cup?|2014 Stanley Cup Finals|Comparative|结构与语义的平衡博弈
3166|what school did william shakespeare attend?|King Edward VI School, Stratford-upon-Avon|Retrieval|语义优先，兼顾实体锚点
3167|what money do they use in chile?|Chilean peso|Retrieval|语义优先，兼顾实体锚点
3168|what college did peyton manning?|University of Tennessee|Retrieval|语义优先，兼顾实体锚点
3169|what are the 2 conferences in the nfl?|American Football Conference, National Football...|Retrieval|语义优先，兼顾实体锚点
3170|when did jennifer lopez start on in living color?|1991|Retrieval|语义优先，兼顾实体锚点
3171|what character does ellen play in finding nemo?|Dory|Retrieval|语义优先，兼顾实体锚点
3172|when was the last time the ny giants were in the super bowl?|Super Bowl XLVI|Comparative|结构与语义的平衡博弈
3173|what are all the names of harry potter?|Harry Potter and the Chamber of Secrets, Harry ...|Retrieval|语义优先，兼顾实体锚点
