context_id|question|answer|Type|侧重逻辑 (Rationale)
2543|what is vanderbilt's mascot?|Vanderbilt University Mr. Commodore|Retrieval|侧重高频共现证据，定位组织机构的象征物属性。
2544|what did whitney houston die off?|Cocaine overdose, Coronary artery disease, Drowning|Retrieval|侧重高频共现证据，定位具体事件（死亡原因）描述。
2545|when was george w bush sworn in?|George W. Bush 2001 presidential inauguration, George W. Bush 2005 presidential inauguration|Retrieval|侧重高频共现证据，定位具体历史事件时间。
2546|what middle school did barack obama attend?|Punahou School|Relational|最高结构优先级，用于人物与特定阶段教育机构的关系查找。
2547|what are the airports in chicago?|Aurora Municipal Airport... (list truncated) ... Waukegan Regional Airport|Relational|最高结构优先级，用于城市与交通设施的包含关系查找。
2548|what was van gogh famous for?|Artist, Painter, Visual Artist|Retrieval|侧重高频共现证据，定位人物著名属性或职业。
2549|where did jane goodall go to school?|Darwin College, Cambridge, Newnham College, Cambridge|Relational|最高结构优先级，用于人物与教育机构的关系查找。
2550|who won 2012 presidential election in france?|François Hollande|Retrieval|侧重高频共现证据，定位具体选举事件结果。
2551|what does donald trump own?|Trump International Hotel and Tower, Trump Tower|Relational|最高结构优先级，用于人物与资产的拥有关系查找。
2552|where did emily murphy go to school?|Bishop Strachan School|Relational|最高结构优先级，用于人物与教育机构的关系查找。
2553|what are the major religions in russia?|Islam, Russian Orthodox Church|Retrieval|侧重高频共现证据，定位国家宗教人口统计属性。
2554|what do most nigerians speak?|English Language|Retrieval|侧重高频共现证据，定位国家主要语言属性。
2555|who was the general for the british in the revolutionary war?|Charles Cornwallis... (list truncated) ... Richard Montgomery|Relational|最高结构优先级，用于战争事件中人物角色的关系查找。
2556|where president nixon was born?|Yorba Linda|Retrieval|侧重高频共现证据，定位人物出生地事实。
2557|what currency does thailand accept?|Thai baht|Retrieval|侧重高频共现证据，定位国家货币属性。
2558|what else did eli whitney invent?|Cotton gin, Interchangeable parts, Milling|Relational|最高结构优先级，用于人物与发明物的创造关系查找。
2559|who founded collegehumor?|Josh Abramson, Ricky Van Veen|Relational|最高结构优先级，用于组织与创始人的关系查找。
2560|where did barack obama attend school?|Columbia University... (list truncated) ... State Elementary School Menteng 01|Relational|最高结构优先级，用于人物与教育机构的关系查找。
2561|what jobs did albert einstein have?|Author, Mathematician... (list truncated) ... Writer|Retrieval|侧重高频共现证据，定位人物职业履历事实。
2562|where to travel around sydney?|Australian National Maritime Museum... (list truncated) ... Wild Life Sydney|Relational|最高结构优先级，用于地点与景点/活动的关联查找。
2563|what are the names of michael jackson movies?|Captain EO... (list truncated) ... Wiz on Down the Road|Relational|最高结构优先级，用于人物与参演/相关电影的关系查找。
2564|what are the islands of oceania?|Jarvis Island|Relational|最高结构优先级，用于地理区域与岛屿的包含关系查找。
2565|what timezone is illinois on?|Central Time Zone|Retrieval|侧重高频共现证据，定位地理时区事实。
2566|what is the currency in france?|CFP franc, Euro|Retrieval|侧重高频共现证据，定位国家货币属性。
2567|where is the head office of hsbc bank?|8 Canada Square, London|Retrieval|侧重高频共现证据，定位机构总部地址事实。
2568|where was martin cooper from?|Chicago|Relational|最高结构优先级，用于人物与籍贯/居住地的关系查找。
2569|where is spain exactly located?|Europe|Retrieval|侧重高频共现证据，定位国家地理位置事实。
2570|what is the currency name of china?|Renminbi|Retrieval|侧重高频共现证据，定位国家货币名称事实。
2571|what movies did charlie hunnam play in?|Abandon... (list truncated) ... Whatever Happened to Harold Smith?|Relational|最高结构优先级，用于演员与参演电影的关系查找。
2572|what kind of government does italy have?|Constitutional republic, Parliamentary republic, Unitary state|Retrieval|侧重政治实体属性与事实定义检索。
2573|what medium is the school of athens?|Fresco, Painting|Retrieval|侧重艺术作品属性与物理媒介事实检索。
2574|what year michael jordan came in the nba?|1984 NBA draft|Retrieval|侧重高频共现证据，定位具体时间点事实。
2575|what year did florida marlins win the world series?|2003 World Series|Retrieval|侧重高频共现证据，定位体育赛事夺冠年份事实。
2576|what movie did marlee matlin won an academy award for?|Children of a Lesser God|Relational|最高结构优先级，用于人物、奖项与作品之间的多跳关系查找。
2577|who is leann rimes with now?|Eddie Cibrian|Relational|最高结构优先级，用于实体间当前伴侣关系查找。
2578|who is the current leader of china today?|Xi Jinping|Retrieval|侧重高频共现证据，定位当前政治角色事实。
2579|where north dakota located?|Contiguous United States... (list truncated) ... West North Central States|Retrieval|侧重高频共现证据，定位地理位置属性。
2580|what countries did queen elizabeth ii rule?|Antigua and Barbuda... (list truncated) ... United Kingdom|Relational|最高结构优先级，用于君主与统治国家的政治关系查找。
2581|who played forrest gump as a kid?|Michael Connor Humphreys|Relational|最高结构优先级，用于角色与特定时期饰演者的关系查找。
2582|where was the battle of vicksburg held?|Mississippi, Warren County|Retrieval|侧重高频共现证据，定位历史事件地点事实。
2583|what kind of artist is henri matisse?|Collage, Drawing, Painting, Printmaking, Sculpture|Retrieval|侧重高频共现证据，定位艺术家创作媒介/类型属性。
2584|who is the head coach of the tennessee titans?|Ken Whisenhunt|Relational|最高结构优先级，用于体育队伍与教练的关系查找。
2585|what type of government does fiji have?|Military dictatorship, Military junta, Parliamentary republic|Retrieval|侧重政治实体属性与事实定义检索。
2586|in what state did the bloody battle of antietam take place?|Maryland, Sharpsburg|Retrieval|侧重高频共现证据，定位历史事件地点事实。
2587|who was dan cody?|American football player|Retrieval|侧重高频共现证据，定位人物身份事实。
2588|what language do people speak in turkey?|Arabic Language... (list truncated) ... Zaza language|Retrieval|侧重高频共现证据，定位国家语言属性。
2589|what are all the inventions benjamin franklin made?|Bifocals, Franklin stove, Glass harmonica, Lightning rod|Relational|最高结构优先级，用于人物与发明物的创造关系查找。
2590|what was wrong with joan crawford?|Mysophobia|Retrieval|侧重高频共现证据，定位人物具体特征/疾病事实。
2591|who does debbie dingle go out with?|Andy Sugden... (list truncated) ... Scott Windsor|Relational|最高结构优先级，用于虚构人物间的情侣关系查找。
2592|what country was anton van leeuwenhoek from?|Kingdom of the Netherlands, Netherlands|Relational|最高结构优先级，用于人物与国籍/籍贯的关系查找。
2593|who played todd manning on one life to live?|Roger Howarth|Relational|最高结构优先级，用于角色与演员的饰演关系查找。
2594|what does latin america consist of?|Argentina... (list truncated) ... Venezuela|Relational|最高结构优先级，用于地理区域与组成国家的包含关系查找。
2595|who is the manager of the st louis cardinals?|Mike Matheny|Relational|最高结构优先级，用于体育队伍与管理者的关系查找。
2596|where in oregon was stand by me filmed?|Oregon|Relational|最高结构优先级，用于电影与拍摄地点的关系查找。
2597|what did writers of the harlem renaissance write about?|Countdown of 10 Amazing Moments... (truncated)|Retrieval|极度依赖语义理解，挖掘文学运动的主题与内容描述。
